UUID,Version,Name (de),Name (en),Kategorie (original),Kategorie (en),Konformität,Laenderkennung,Typ,Referenzjahr,Gueltig bis,URL,Declaration owner,Veroeffentlicht am,Registrierungsnummer,Registrierungsstelle,UUID des Vorgängers,Version des Vorgängers,Bezugsgroesse,Bezugseinheit,Referenzfluss-UUID,Referenzfluss-Name,Schuettdichte (kg/m3),Flaechengewicht (kg/m2),Rohdichte (kg/m3),Schichtdicke (m),Ergiebigkeit (m2),Laengengewicht (kg/m),Umrechungsfaktor auf 1kg,biogener Kohlenstoffgehalt in kg,biogener Kohlenstoffgehalt (Verpackung) in kg,Modul,Szenario,Szenariobeschreibung,GWP,ODP,POCP,AP,EP,ADPE,ADPF,PERE,PERM,PERT,PENRE,PENRM,PENRT,SM,RSF,NRSF,FW,HWD,NHWD,RWD,CRU,MFR,MER,EEE,EET,AP (A2),GWPtotal (A2),GWPbiogenic (A2),GWPfossil (A2),GWPluluc (A2),ETPfw (A2),PM (A2),EPmarine (A2),EPfreshwater (A2),EPterrestrial (A2),HTPc (A2),HTPnc (A2),IRP (A2),SOP (A2),ODP (A2),POCP (A2),ADPF (A2),ADPE (A2),WDP (A2),source_file,"UUID,Version,Name (de),Name (en),Kategorie (original),Kategorie (en),KonformitÃ¤t,Laenderkennung,Typ,Referenzjahr,Gueltig bis,URL,Declaration owner,Veroeffentlicht am,Registrierungsnummer,Registrierungsstelle,UUID des VorgÃ¤ngers,Version des VorgÃ¤ngers,URL des VorgÃ¤ngers,Bezugsgroesse,Bezugseinheit,Referenzfluss-UUID,Referenzfluss-Name,Schuettdichte (kg/m3),Flaechengewicht (kg/m2),Rohdichte (kg/m3),Schichtdicke (m),Ergiebigkeit (m2),Laengengewicht (kg/m),Stueckgewicht (kg),Umrechungsfaktor auf 1kg,biogener Kohlenstoffgehalt in kg,biogener Kohlenstoffgehalt (Verpackung) in kg,Modul,Szenario,Szenariobeschreibung,GWP,ODP,POCP,AP,EP,ADPE,ADPF,PERE,PERM,PERT,PENRE,PENRM,PENRT,SM,RSF,NRSF,FW,HWD,NHWD,RWD,CRU,MFR,MER,EEE,EET,AP (A2),GWPtotal (A2),GWPbiogenic (A2),GWPfossil (A2),GWPluluc (A2),ETPfw (A2),PM (A2),EPmarine (A2),EPfreshwater (A2),EPterrestrial (A2),HTPc (A2),HTPnc (A2),IRP (A2),SOP (A2),ODP (A2),POCP (A2),ADPF (A2),ADPE (A2),WDP (A2),"
979c544d-47ff-447a-a491-5d85728e157e,00.01.000,DuPont? Tyvek® laminated (2523B),DuPont? Tyvek® laminated (2523B),'Kunststoffe' / 'Folien und Vliese' / 'Unterspannbahn','Plastics' / 'Foils and fleeces' / 'Secondary water-shedding membrane','DIN EN 15804+A2' / 'ISO 14025',RER,specific dataset,2022,2027,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/979c544d-47ff-447a-a491-5d85728e157e?version=00.01.000,DuPont de Nemours (Luxembourg) s.à r.l.,2022-11-16,EPD-DUP-20220251-CBA1-EN,Institut Bauen und Umwelt e. V.,,,1,qm,df67a96c-ca4d-f73a-6151-6a34c2e6f278,DuPont? Tyvek® 2523B,,0.165,,0.0005,,,,,,A1-A3,,,,,,,,,,1.68437451103212,0.0014683612848579,1.68584287231698,18.2965997753921,0.0003805651107389,18.2969803405028,0.0071067221587573,1.850763109e-06,1.99947037602e-05,0.0081247197647417,3.68790323e-08,0.0044315910791855,0.0002871488334913,0.0,0.0,0.0,0.0,0.0,0.003796450615898,0.807818589246425,-0.0013900533765551,0.809030771921181,0.0001778707017994,,,0.0005729525201313,1.10242327859e-05,0.0061866702915586,,,,,1.64945e-11,0.0017793924409796,18.2886031984887,8.64373948e-08,0.183666505325292,OBD_2023_I.csv,
7a8815b1-4b5d-44c8-ac1d-a14950f510d1,00.01.000,"Genadelte Teppichfliesen mit einer Faserzusammensetzung aus 80% PP, 20% PET und einem NSF Prägeschaumrücken","Needled carpet tiles, yarn mixture of 80% polypropylene, 20% polyester and an NSF foam backing",'Kunststoffe' / 'Bodenbeläge' / 'Textile Bodenbeläge','Plastics' / 'Floorings' / 'Textile flooring','DIN EN 15804+A2' / 'ISO 14025',RER,specific dataset,2022,2027,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/7a8815b1-4b5d-44c8-ac1d-a14950f510d1?version=00.01.000,Vebe Floorcoverings B.V.,2022-11-30,EPD-VEB-20220242-CBB1-EN,Institut Bauen und Umwelt e. V.,,,1,qm,2ee13b41-67b4-012b-c89e-f9a95d7385bb,"Genadelte Teppichfliesen mit einer Faserzusammensetzung aus 80% PP, 20% PET und einem NSF Prägeschaumrücken",,2952.0,,0.011,,,,,,A1-A3,,,,,,,,,,19.023,0.007,19.03,154.522,86.878,241.4,0.3631,0.0,0.0,0.2435,8.66e-06,0.0881,0.00754,0.0,0.0,0.0,0.0,0.0,0.01698,8.04,0.02118,8.014,0.005499,123.0,1.59e-07,0.004678,2.556e-05,0.04996,3.8e-09,2.56e-07,0.832,,4.932e-09,0.01578,241.2,1.271e-06,9.889,OBD_2023_I.csv,
973a5aa1-fc59-4048-98ca-a9d57290bf58,00.00.015,Tor - Teckentrup GmbH & Co. KG - Falttor (2018),Door - Teckentrup GmbH & Co. KG - folding door (2018),'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Stahl','Components for windows and curtain walls' / 'Doors' / 'Steel','EN 15804+A1',DE,specific dataset,2018,2023,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/973a5aa1-fc59-4048-98ca-a9d57290bf58?version=00.00.015,Teckentrup GmbH & Co. KG,2018-02-27,EPD-EF-5.1,ift Rosenheim,,,1,qm,bb5ea8e6-76bc-4117-a082-602345f5341b,Tor - Teckentrup GmbH & Co. KG - Falttor (2018),,89.0,,,,,,,,A1-A3,,,99.83,3.32e-09,0.0312,0.24,0.0289,3.69e-05,1415.42,154.97,207.76,362.73,1476.38,80.87,1557.25,0.0,0.0,0.0,0.29,4.66e-05,3.13,0.0562,0.0,10.66,0.0,0.58,0.0,,,,,,,,,,,,,,,,,,,,OBD_2023_I.csv,
4f73e527-0ca3-4d43-8686-1f18d3c6b426,00.00.018,Tor - Teckentrup GmbH & Co. KG - Industriesektionaltor (2018),Door - Teckentrup GmbH & Co. KG - industrial sectional door (2018),'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Stahl','Components for windows and curtain walls' / 'Doors' / 'Steel','EN 15804+A1',DE,specific dataset,2018,2023,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/4f73e527-0ca3-4d43-8686-1f18d3c6b426?version=00.00.018,Teckentrup GmbH & Co. KG,2018-02-27,EPD-SRR-5.1,ift Rosenheim,,,1,qm,e19b8ddc-f593-4985-9bf2-f0b4dd4c365e,Tor - Teckentrup GmbH & Co. KG - Industriesektionaltor (2018),,30.4,,,,,,,,A1-A3,,,73.62,1.66e-08,0.0213,0.17,0.0186,0.000197,913.97,60.3,76.7,137.0,888.53,68.94,957.47,0.0,0.0,0.0,0.15,1.72e-05,1.26,0.0172,0.0,1.03,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,OBD_2023_I.csv,
d7b3f8d3-5f65-48c5-b2dd-9c7258546ee3,00.00.012,Tor - Teckentrup GmbH & Co. KG - Schiebetor (2018),Door - Teckentrup GmbH & Co. KG - sliding door (2018),'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Stahl','Components for windows and curtain walls' / 'Doors' / 'Steel','EN 15804+A1',DE,specific dataset,2018,2023,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/d7b3f8d3-5f65-48c5-b2dd-9c7258546ee3?version=00.00.012,Teckentrup GmbH & Co. KG,2018-02-27,EPD-EF-5.1,ift Rosenheim,,,1,qm,9b1daa9b-d84a-4c0f-b93f-1994af4c5516,Tor - Teckentrup GmbH & Co. KG - Schiebetor (2018),,125.0,,,,,,,,A1-A3,,,216.87,6.7e-12,0.0676,0.62,0.0666,2.3e-05,2343.17,131.99,208.34,340.33,2419.05,48.38,2467.43,0.0,0.0,0.0,0.33,4.76e-05,15.13,0.0458,0.0,10.87,0.0,0.59,0.0,,,,,,,,,,,,,,,,,,,,OBD_2023_I.csv,
c7db1042-e07f-4c16-8418-6a3308855ef0,00.00.008,Gussglas - Glasfabrik Lamberts GmbH & Co. KG - LINIT-Profilbauglas veredelt (2022),Cast glass - Glasfabrik Lamberts GmbH & Co. KG - LINIT U-profiled glass refined (2022),'Komponenten von Fenstern und Vorhangfassaden' / 'Füllungen' / 'Transparente Füllungen','Components for windows and curtain walls' / 'Infill' / 'Transparent infill','EN 15804+A2',DE,specific dataset,2021,2027,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/c7db1042-e07f-4c16-8418-6a3308855ef0?version=00.00.008,Glasfabrik Lamberts GmbH & Co. KG,2022-12-12,EPD-LPG-28.1,ift Rosenheim,289174c0-bf03-46cf-a4b0-80919308f3b3,00.00.009,1,qm,476ea1b3-5d4e-44ba-927e-3ca68ab5809a,Gussglas - Glasfabrik Lamberts GmbH & Co. KG - LINIT-Profilbauglas (veredelt),,25.81,,7.0,,,,0.0,0.0,A1-A3,,,,,,,,,,34.83,0.0,34.83,42.79,0.00611,42.79,1.26,0.0,0.0,0.0377,1.27e-08,0.0643,0.000352,0.0,0.00263,0.0,0.0058,0.0135,0.00863,1.27,0.0101,1.26,0.000724,98.22,1.5e-07,0.00268,2.39e-06,0.0345,1.29e-09,3.34e-08,0.0354,2.88,6.84e-12,0.00652,42.79,5.66e-07,0.000504,OBD_2023_I.csv,
25051eb9-043c-4920-a773-1fe9932cd81e,00.01.000,"Getuftete Bahnenware mit einem Polmaterial aus 95% recyceltem Polyamid 6, einem maximalen Poleinsatzgewicht von 1215 g/m2 und einem SBR-Schaumrücken","Tufted wall-to-wall carpet, 95% recycled polyamide 6 with a maximum total pile weight of 1215 g/m2 and a foam backing",'Kunststoffe' / 'Bodenbeläge' / 'Textile Bodenbeläge','Plastics' / 'Floorings' / 'Textile flooring','DIN EN 15804+A2' / 'ISO 14025',RER,specific dataset,2023,2028,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/25051eb9-043c-4920-a773-1fe9932cd81e?version=00.01.000,danfloor a/s,2023-01-31,EPD-DAN-20220310-CBA1-EN,Institut Bauen und Umwelt e. V.,,,1,qm,ca24b06a-f614-0fc2-2c9e-93160a15dd13,"Getuftete Bahnenware mit einem Polmaterial aus 95% recyceltem Polyamid 6, einem maximalen Poleinsatzgewicht von 1215 g/m2 und einem SBR-Schaumrücken",,3354.0,,0.0075,,,,,,A1-A3,,,,,,,,,,63.383,0.097,63.48,87.24,18.06,105.3,1.461,0.0,0.0,0.1669,0.00357,0.735,0.00132,0.0,0.0316,0.0,0.0,0.0,0.02048,5.619,-0.0501,5.66,0.009287,52.7,1.52e-07,0.007302,6.47e-05,0.06795,3.19e-09,1.53e-07,0.209,,1.427e-08,0.0176,105.1,1.501e-06,6.981,OBD_2023_I.csv,
774fbe44-55b0-4a74-8cf8-1fe430ee9f70,00.01.000,"Getuftete Bahnenware mit einem Polmaterial aus Polypropylen, einem maximalen Poleinsatzgewicht von 1275 g/m2 und einem SBR-Schaumrücken","Tufted wall-to-wall carpet, polypropylene with a maximum total pile weight of 1275 g/m2 and a foam backing",'Kunststoffe' / 'Bodenbeläge' / 'Textile Bodenbeläge','Plastics' / 'Floorings' / 'Textile flooring','DIN EN 15804+A2' / 'ISO 14025',RER,specific dataset,2023,2028,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/774fbe44-55b0-4a74-8cf8-1fe430ee9f70?version=00.01.000,danfloor a/s,2023-01-31,EPD-DAN-20220312-CBA1-EN,Institut Bauen und Umwelt e. V.,,,1,qm,19b5f990-9c7f-7353-8b2a-c43c0ccefbb2,"Getuftete Bahnenware mit einem Polmaterial aus Polypropylen, einem maximalen Poleinsatzgewicht von 1275 g/m2 und einem SBR-Schaumrücken",,3505.0,,0.01,,,,,,A1-A3,,,,,,,,,,27.633,0.097,27.73,130.226,78.274,208.5,0.04341,0.0,0.0,0.03868,3.43e-08,0.358,0.00476,0.0,0.0331,0.0,0.0,0.0,0.01608,7.504,-0.02996,7.531,0.003359,96.6,1.61e-07,0.004744,2.061e-05,0.05091,3.27e-09,2.03e-07,0.766,,3.099e-11,0.01485,208.3,1.459e-06,0.8146,OBD_2023_I.csv,
00eba4e3-6243-49a7-8b98-8af497241495,00.01.000,Wetguard 200 SA,Wetguard 200 SA,'Kunststoffe' / 'Folien und Vliese' / 'Dampfbremse / Dampfsperre','Plastics' / 'Foils and fleeces' / 'Vapour barriers and brakes','DIN EN 15804+A2' / 'ISO 14025',RER,specific dataset,2022,2027,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/00eba4e3-6243-49a7-8b98-8af497241495?version=00.01.000,SIGA Cover AG,2022-10-24,EPD-SIG-20220186-CBA1-EN,Institut Bauen und Umwelt e. V.,,,1,qm,76aea975-fd42-b8cc-f897-2ca84aa07272,Wetguard 200 SA,,0.26,,0.001,,,,,,A1-A3,,,,,,,,,,2.61123,0.564,3.18123,20.082,11.15,31.262,0.0,0.0,0.0,0.0084014,9.41111e-09,0.01365327,0.0006160266,0.0,0.0,0.0,0.0561,0.106,0.00165056,1.11166,-0.0453953,1.15665,0.0006455,13.8159,1.636952e-08,0.000480482,3.4239e-06,0.00506579,3.6432e-10,1.81765e-08,0.07090381,7.61754,2.343e-13,0.00180234,31.262,2.27426e-07,0.1178143,OBD_2023_I.csv,
67b83112-35c8-4b54-a1e9-073a9ac3c8f7,00.01.000,"Getuftete Bahnenware mit einem Polmaterial aus 95% recyceltem Polyamid 6, einem maximalen Poleinsatzgewicht von 1215 g/m2 und einem SBR-Textilrücken","Tufted wall-to-wall carpet, 95% recycled polyamide 6 with a maximum total pile weight of 1215 g/m2 and a textile backing",'Kunststoffe' / 'Bodenbeläge' / 'Textile Bodenbeläge','Plastics' / 'Floorings' / 'Textile flooring','DIN EN 15804+A2' / 'ISO 14025',RER,specific dataset,2023,2028,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/67b83112-35c8-4b54-a1e9-073a9ac3c8f7?version=00.01.000,danfloor a/s,2023-01-31,EPD-DAN-20220311-CBA1-EN,Institut Bauen und Umwelt e. V.,,,1,qm,9f464370-bfd1-4733-88c1-19005c47fa1c,"Getuftete Bahnenware mit einem Polmaterial aus 95% recyceltem Polyamid 6, einem maximalen Poleinsatzgewicht von 1215 g/m2 und einem SBR-Textilrücken",,3047.0,,0.006,,,,,,A1-A3,,,,,,,,,,65.553,0.097,65.65,77.596,15.834,93.43,1.461,0.0,0.0,0.1672,0.00357,0.775,0.00201,0.0,0.0316,0.0,0.0,0.0,0.02024,5.267,-0.0516,5.31,0.008963,48.2,1.52e-07,0.007138,6.426e-05,0.06608,2.82e-09,1.17e-07,0.326,,1.427e-08,0.01691,93.28,1.44e-06,6.989,OBD_2023_I.csv,
0e432bd4-8bca-4fda-9013-55768aaa8239,00.01.000,"Getuftete Fliesen mit einem Polmaterial aus 100% recyceltem Polyamid 6, einem maximalen Poleinsatzgewicht von 1215 g/m2 und einer CQuest Bio Schwerbeschichtung mit einem PET Akustikvlies Sone, Kontinue-gefärbt","Continuously dyed tufted tiles, 100% rec PA 6, a CQuest Bio Sone backing",'Kunststoffe' / 'Bodenbeläge' / 'Textile Bodenbeläge','Plastics' / 'Floorings' / 'Textile flooring','DIN EN 15804+A2' / 'ISO 14025',RER,specific dataset,2023,2028,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/0e432bd4-8bca-4fda-9013-55768aaa8239?version=00.01.000,Interface Europe Manufacturing BV,2023-02-17,EPD-INT-20220227-CBB1-EN,Institut Bauen und Umwelt e. V.,,,1,qm,919fc0b6-35f4-077f-69d4-e738e9d6e039,"Getuftete Fliesen mit einem Polmaterial aus 100% recyceltem Polyamid 6, einem maximalen Poleinsatzgewicht von 1215 g/m2 und einer CQuest Bio Schwerbeschichtung mit einem PET Akustikvlies Sone, Kontinue-gefärbt",,4356.0,507.0,0.0086,,,,,,A1-A3,,,,,,,,,,75.053,13.707,88.76,74.547,7.253,81.8,3.709,0.0,0.0,0.45,0.00342,0.603,0.00287,0.0,0.0,0.0,0.0,0.0,0.02139,3.967,-1.273,5.231,0.009552,83.0,1.63e-07,0.007209,0.0001495,0.06546,2.66e-09,7.67e-08,0.466,,2.539e-08,0.01761,81.67,2.673e-06,18.84,OBD_2023_I.csv,
1596dc9c-694e-4f63-8a34-8c4a37b5be35,00.02.000,BalSH,laminated beams,'Holz' / 'Vollholz' / 'Balkenschichtholz (Duo-Triobalken)','Wood' / 'Solid wood' / 'Duo and trio laminated  beams','DIN EN 15804' / 'ISO 14025',DE,specific dataset,2022,2027,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/1596dc9c-694e-4f63-8a34-8c4a37b5be35?version=00.02.000,Holzwerke Ladenburger GmbH,2022-09-26,EPD-HLG-20220053-IBC1-DE,Institut Bauen und Umwelt e. V.,,,1,m3,db4254e7-e0fe-d04b-55e1-b99730adda46,Balkenschichtholz,,,480.0,,,,,,,A1,,,-698.658343911846,8.937e-13,0.0294668670912916,0.305029659110266,0.0742696068276732,1.81043159676e-05,993.649792516585,512.05137851648,8126.19528,8638.24665851648,1047.03050422519,16.3268614289933,1063.35736565418,0.0,0.0,0.0,0.138046909574295,9.287900927e-07,0.663833077450545,0.0278767703512712,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,OBD_2023_I.csv,
50968665-1e8f-42d5-953b-e100364dad60,00.01.000,Majrex 200 und Majpell 5,Majrex 200 and Majpell 5,'Kunststoffe' / 'Dachbahnen' / 'Elastomer-Dachbahnen','Plastics' / 'Roofing membranes' / 'Elastomer sheet','DIN EN 15804+A2' / 'ISO 14025',RER,specific dataset,2022,2027,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/50968665-1e8f-42d5-953b-e100364dad60?version=00.01.000,SIGA Cover AG,2022-10-24,EPD-SIG-20220185-CBA1-EN,Institut Bauen und Umwelt e. V.,,,1,qm,69551071-b46b-b31d-4970-f11931d318e1,Majrex 200 und Majpell 5,,0.15,,0.001,,,,,,A1-A3,,,,,,,,,,1.316834,0.435,1.751834,19.445,4.5962,24.005,0.0,0.0,0.0,0.004676955,8.840754e-09,0.01374222,0.0001834181,0.0,0.0,0.0,0.146,0.276,0.00142706,1.17013,-0.0356168,1.20612,0.000421,9.8668,1.244648e-08,0.000493328,2.78233e-06,0.00502594,4.90518e-10,3.87613e-08,0.02161259,4.27513,2.434e-13,0.002038915,24.005,6.514855e-07,0.03930975,OBD_2023_I.csv,
218b6cff-090c-418c-b96e-f2e9e9a79839,00.01.000,"Getuftete Fliesen mit einem Polmaterial aus Polyamid 6, einem maximalen Poleinsatzgewicht von 592 g/m2 und einer CQuest Bio Schwerbeschichtung mit einem PET Akustikvlies Sone","Tufted tiles, Polyamid 6 with a maximum total pile weight of 592 g/m2 , a CQuest Bio heavy backing and a PET acoustic cover Sone",'Kunststoffe' / 'Bodenbeläge' / 'Textile Bodenbeläge','Plastics' / 'Floorings' / 'Textile flooring','DIN EN 15804+A2' / 'ISO 14025',RER,specific dataset,2023,2028,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/218b6cff-090c-418c-b96e-f2e9e9a79839?version=00.01.000,Interface Europe Manufacturing BV,2023-02-17,EPD-INT-20220228-CBB1-EN,Institut Bauen und Umwelt e. V.,,,1,qm,f7602c7d-2153-1e88-e3e7-9bf728e487ca,"Getuftete Fliesen mit einem Polmaterial aus Polyamid 6, einem maximalen Poleinsatzgewicht von 592 g/m2 und einer CQuest Bio Schwerbeschichtung mit einem PET Akustikvlies Sone",,3936.0,474.0,0.0083,,,,,,A1-A3,,,,,,,,,,37.223,13.707,50.93,138.17,24.83,163.0,2.674,0.0,0.0,0.318,2.03e-07,0.223,0.00451,0.0,0.0,0.0,0.0,0.0,0.01797,7.51,-1.05,8.555,0.005374,132.0,1.45e-07,0.005127,9.929e-05,0.05072,2.67e-09,1.07e-07,0.719,,1.172e-08,0.01493,163.0,2.172e-06,12.55,OBD_2023_I.csv,
ef468016-bb24-426f-a0db-2ff892be2dee,00.02.000,DL 200/300,DL 200/300,'Komponenten von Fenstern und Vorhangfassaden' / 'Beschläge' / 'Stahlbeschläge','Components for windows and curtain walls' / 'Window fittings' / 'Steel window fittings','DIN EN 15804+A2' / 'ISO 14025',CN,specific dataset,2022,2027,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/ef468016-bb24-426f-a0db-2ff892be2dee?version=00.02.000,dormakaba International Holding AG,2022-11-29,EPD-DOR-20220158-CBA1-EN,Institut Bauen und Umwelt e. V.,,,1,pcs.,2315f18f-3b10-7e9a-acbc-70dc67258926,DL 200/300,,,1.349695,,,,,,,A1-A3,,,,,,,,,,12.446,3.069,15.515,46.973,0.351,47.324,0.294,0.0,0.0,0.034002284,2.4113921e-07,0.20204133,0.0009753339,0.0,0.0,0.0,0.0,0.0,0.01702695,3.87,-0.407,4.271,0.0049297778,18.299,2.554555e-07,0.002503081,1.1616095e-05,0.03109169,4.30128384e-07,6.04409e-08,0.121062,54.268,2.8405e-12,0.00802385,47.197,0.0001100008541,0.8440558,OBD_2023_I.csv,
8a27a9c1-276a-467e-9bdb-326df59d105b,00.01.000,Mortise Lock - DL Series 9xxx / 7xxx,Mortise Lock - DL Series 9xxx / 7xxx,'Komponenten von Fenstern und Vorhangfassaden' / 'Beschläge' / 'Stahlbeschläge','Components for windows and curtain walls' / 'Window fittings' / 'Steel window fittings','DIN EN 15804+A2' / 'ISO 14025',RER,specific dataset,2022,2027,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/8a27a9c1-276a-467e-9bdb-326df59d105b?version=00.01.000,dormakaba International Holding AG,2022-11-29,EPD-DOR-20220206-CBA1-EN,Institut Bauen und Umwelt e. V.,,,1,pcs.,8f841f50-b4e0-6388-ee10-bf946c0ff8b1,Mortise Lock - DL Series 9xxx / 7xxx,,,,,,,,,,A1-A3,,,,,,,,,,8.4841126,0.186,8.6711126,32.974,0.098,33.073,0.326,0.0,0.0,0.0280002019,1.15161466e-07,0.186003654,0.00119363835,0.0,0.0,0.0,6.864e-05,0.0001245,0.011765982,2.694,-0.0268836,2.717,0.00430055991,14.307,1.7887386e-07,0.0021802232,5.0435388e-06,0.019008105,3.212597159e-07,8.759632e-08,0.131005481,9.43109175,1.876e-13,0.005517808,33.022,0.0004703900755,0.792004933,OBD_2023_I.csv,
1224e0a5-a794-4d26-b574-c11df4011cfa,00.01.000,"Getuftete Fliesen mit einem Polmaterial aus 75% recyceltem Polyamid 6.6, einem maximalen Poleinsatzgewicht von 1000 g/m2, CQuest Bio Sone+","Tufted tiles, 75% rec. PA 6.6 with a maximum total pile weight of 1000 g/m2 , CQuest Bio Sone+ backing",'Kunststoffe' / 'Bodenbeläge' / 'Textile Bodenbeläge','Plastics' / 'Floorings' / 'Textile flooring','DIN EN 15804+A2' / 'ISO 14025',RER,specific dataset,2023,2028,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/1224e0a5-a794-4d26-b574-c11df4011cfa?version=00.01.000,Interface Europe Manufacturing BV,2023-02-17,EPD-INT-20220235-CBB1-EN,Institut Bauen und Umwelt e. V.,,,1,qm,03d6bba3-1398-5173-c195-bddcd457218c,"Getuftete Fliesen mit einem Polmaterial aus 75% recyceltem Polyamid 6.6, einem maximalen Poleinsatzgewicht von 1000 g/m2, CQuest Bio Sone+",,4562.0,422.0,0.0108,,,,,,A1-A3,,,,,,,,,,43.113,13.707,56.82,121.855,14.545,136.4,3.954,0.0,0.0,0.3287,2e-07,0.349,0.00714,0.0,0.0,0.0,0.0,0.0,0.02046,6.721,-1.016,7.732,0.005497,118.0,1.82e-07,0.006529,0.0001064,0.07004,2.08e-09,9.29e-08,1.12,,1.173e-08,0.01837,134.9,3.037e-06,13.14,OBD_2023_I.csv,
b287b23a-aa1a-4f53-91c3-bc2788dc7777,00.02.000,KVH,construction solid wood,'Holz' / 'Vollholz' / 'Konstruktionsvollholz','Wood' / 'Solid wood' / 'Solid structural timber (KVH)','DIN EN 15804' / 'ISO 14025',DE,specific dataset,2022,2027,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/b287b23a-aa1a-4f53-91c3-bc2788dc7777?version=00.02.000,Holzwerke Ladenburger GmbH,2022-09-01,EPD-HLG-20220051-IBC1-DE,Institut Bauen und Umwelt e. V.,,,1,m3,ae0fb7f0-6150-ebee-af80-f342f2097e60,Konstruktionsvollholz,,,480.0,,,,,,,A1,,,-709.952784736151,4.86e-13,0.0149211731590184,0.205081485515391,0.0487768708047277,1.00462681766e-05,579.598487902662,245.143657479159,7944.69507206669,8189.83872954585,612.325816580736,2.73538258374982,615.061199164486,0.0,0.0,0.0,0.0682224131895864,6.799577349e-07,0.324306252266366,0.0141551667718312,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,OBD_2023_I.csv,
73366123-98d1-4fb1-9edc-37ba4ba57331,00.03.000,BSH,glued laminated timber(GluLam),'Holz' / 'Vollholz' / 'Brettschichtholz (BSH)','Wood' / 'Solid wood' / 'Glue-laminated timber','DIN EN 15804' / 'ISO 14025',DE,specific dataset,2022,2027,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/73366123-98d1-4fb1-9edc-37ba4ba57331?version=00.03.000,Holzwerke Ladenburger GmbH,2022-09-26,EPD-HLG-20220052-IBC1-DE,Institut Bauen und Umwelt e. V.,,,1,m3,b9c79c7d-0521-bd6f-c8be-2e5dc6324adf,Brettschichtholz,,,480.0,,,,,,,A1,,,-679.711328090345,9.492e-13,0.0360965868789312,0.329977083555912,0.0863567592318838,1.97267160904e-05,1225.52497529883,493.144431217093,8038.7845616454,8531.92899286249,1261.59850053586,35.086760655915,1296.68526119178,0.0,0.0,0.0,0.183328765256044,9.805056544e-07,0.704983384205072,0.0284278032553783,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,OBD_2023_I.csv,
2729203b-36fb-467c-af82-675eedb033c9,00.01.000,"Superfloor II, genadelte Teppichfliesen mit einem Nutzschichtgewicht von 521 g/m2 und einer CQuest Bio Rückenbeschichtung","Superfloor II, Needled tiles with a total pile weight of 521 g/m2 and a CQuest Bio backing",'Kunststoffe' / 'Bodenbeläge' / 'Textile Bodenbeläge','Plastics' / 'Floorings' / 'Textile flooring','DIN EN 15804+A2' / 'ISO 14025',RER,specific dataset,2023,2028,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/2729203b-36fb-467c-af82-675eedb033c9?version=00.01.000,Interface Europe Manufacturing BV,2023-02-17,EPD-INT-20220230-CBB1-EN,Institut Bauen und Umwelt e. V.,,,1,qm,6b10f9d6-d280-2375-4fb5-6753aa1f5c74,"Superfloor II, genadelte Teppichfliesen mit einem Nutzschichtgewicht von 521 g/m2 und einer CQuest Bio Rückenbeschichtung",,4045.0,586.0,6.9,,,,,,A1-A3,,,,,,,,,,53.432,15.948,69.38,355.981,31.019,387.0,2.574,0.0,0.0,0.4283,2.62e-07,0.202,0.00666,0.0,0.0,0.0,0.0,0.0,0.02488,13.14,-1.148,14.27,0.01108,216.0,1.96e-07,0.007395,0.0001245,0.0743,5.25e-09,2.4e-07,0.904,,1.368e-08,0.02449,386.9,3.85e-06,14.91,OBD_2023_I.csv,
