unmapped_generic_UUID,unmapped_generic_name,tbs_product_UUID,tbs_product_name,Name_Similarity,unmapped_generic_category,tbs_category_name,Category_Similarity,tbs_EOL_Scenario_Unbuilt_Real,tbs_EOL_Scenario_Unbuilt_Potential,tbs_EOL_Scenario_Technology_Factor,Final_Score
b060ccb6-2e27-456e-87c4-0b5d4453d917,Fugendichtungsbänder Butyl,c34147d4-e691-4733-bf78-8a7ccd039006,PUR-Dichtmasse,0.451,'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Fugendichtungsbänder',"Bitumenkaltkleber, Glasvlies, Glasfaserarmierung, Dichtmassen..",0.425,EB,EB,0.0,0.441
b060ccb6-2e27-456e-87c4-0b5d4453d917,Fugendichtungsbänder Butyl,,Schafwolle (mit Flammschutzmittel),0.448,'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Fugendichtungsbänder',Schafwolle mit Flammschutzmittel,0.428,EV-,EV-,0.75,0.44
b060ccb6-2e27-456e-87c4-0b5d4453d917,Fugendichtungsbänder Butyl,0ba43350-3932-4e1d-a862-e88aa0ad2c7f,Kunststoffmodifizierte Bitumendickbeschichtung,0.409,'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Fugendichtungsbänder',"Bitumenkaltkleber, Glasvlies, Glasfaserarmierung, Dichtmassen..",0.425,EB,EB,0.0,0.415
af5e34f6-7790-431e-b535-fcc2c0e55aab,Rohre für Strom-Wärmepumpe (Wasser-Wasser) 20 kW,906b4864-0511-480f-a8bc-7b8302efbf0b,"Porenbeton P2 04 unbewehrt, Rho 380 kg/m³",0.461,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.394
af5e34f6-7790-431e-b535-fcc2c0e55aab,Rohre für Strom-Wärmepumpe (Wasser-Wasser) 20 kW,1a43ae76-2dc9-4a3a-9926-47e7137e773d,"Porenbeton P4 05 unbewehrt, Rho 472 kg/m³",0.462,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.394
af5e34f6-7790-431e-b535-fcc2c0e55aab,Rohre für Strom-Wärmepumpe (Wasser-Wasser) 20 kW,601af947-1f14-474d-8233-780715a12268,Einblasdämmung Mineralwolle Rho 50 kg/m³,0.441,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Mineralwolle Glaswolle,0.311,Dep-,SV,0.75,0.389
aeb55284-ced7-4fb0-b807-14dcbd329757,Nutzung - Umwälzpumpe (für 260 kW Heizung),6eaddefb-7a0f-43e4-a0cb-8459c26e0947,Dreifachverglasung,0.389,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger',Wärmeschutzverglasung,0.527,RC-,RC+,0.5,0.444
aeb55284-ced7-4fb0-b807-14dcbd329757,Nutzung - Umwälzpumpe (für 260 kW Heizung),,Schaumglasgranulat Schüttung,0.446,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger',Mineralische Dämmschüttung,0.392,SV,CL-,0.75,0.424
aeb55284-ced7-4fb0-b807-14dcbd329757,Nutzung - Umwälzpumpe (für 260 kW Heizung),,"Innentür Massivholz, unbehandelt oder geölt, Fl.gew. 12 kg/m²",0.493,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger',"Innentür - Holz massiv, unbeschichtet",0.282,RC+,CL+,0.75,0.408
aca6eca0-ff86-4818-beac-76df2ffebaed,Lüfter zentral mit WRG 5000 m³/h,601af947-1f14-474d-8233-780715a12268,Einblasdämmung Mineralwolle Rho 50 kg/m³,0.595,'Gebäudetechnik' / 'Klimatisierung und Lüftung' / 'Lüftungsanlagen',Mineralwolle Glaswolle,0.256,Dep-,SV,0.75,0.46
aca6eca0-ff86-4818-beac-76df2ffebaed,Lüfter zentral mit WRG 5000 m³/h,2c076ee7-3853-4f69-9bf5-8ec265fa43e0,PIR Hartschaum (250 kg/m³),0.644,'Gebäudetechnik' / 'Klimatisierung und Lüftung' / 'Lüftungsanlagen',"KSTDämm (PUR, PIR)",0.153,EB,SV,0.25,0.447
aca6eca0-ff86-4818-beac-76df2ffebaed,Lüfter zentral mit WRG 5000 m³/h,906b4864-0511-480f-a8bc-7b8302efbf0b,"Porenbeton P2 04 unbewehrt, Rho 380 kg/m³",0.6,'Gebäudetechnik' / 'Klimatisierung und Lüftung' / 'Lüftungsanlagen',Porenbeton - unbewehrt,0.166,Dep+,RC-,0.75,0.426
ac373f25-b524-430b-897a-bfb2cdf027bf,Containerschiff,52ce9f28-1199-4ed5-a777-923229ee2eed,Kupferbleche,0.429,'Sonstige' / 'Güter - Transporte[t km]' / 'Seeschiff',Kupfer,0.264,CL+,CL+,1.0,0.363
ac373f25-b524-430b-897a-bfb2cdf027bf,Containerschiff,,MDF-Platte,0.371,'Sonstige' / 'Güter - Transporte[t km]' / 'Seeschiff',Holzfaser - HDF/MDF,0.24,EV+,RC-,0.25,0.319
ac373f25-b524-430b-897a-bfb2cdf027bf,Containerschiff,d84cbf6a-0a50-426f-aa3d-c45918b43575,Tragdeckschicht  Beton,0.343,'Sonstige' / 'Güter - Transporte[t km]' / 'Seeschiff',Beton Standard (ohne Bewehr.),0.259,RC+,RC+,1.0,0.309
aadadf2a-2896-4681-bc4c-61ea4616f801,Fugendichtungsbänder PE/PP-Folie,,PP-/PE Folie,0.759,'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Fugendichtungsbänder',KSTBahn,0.066,EV-,EV-,0.0,0.482
aadadf2a-2896-4681-bc4c-61ea4616f801,Fugendichtungsbänder PE/PP-Folie,,"Innentür Massivholz, unbehandelt oder geölt, Fl.gew. 12 kg/m²",0.454,'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Fugendichtungsbänder',"Innentür - Holz massiv, unbeschichtet",0.4,RC+,CL+,0.75,0.432
aadadf2a-2896-4681-bc4c-61ea4616f801,Fugendichtungsbänder PE/PP-Folie,02f2750e-eec2-492a-9f05-b9600593b6c5,Fassadenfarbe Silikat-Dispersionsfarbe,0.475,'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Fugendichtungsbänder',"Farben, sonstige Beschichtungen (mineral. Untergrund)",0.344,Dep-,Dep-,0.0,0.422
aa6822f9-a10e-45c9-a164-f08ebc994379,Solaranlage Vakuumröhrenkollektor,6eaddefb-7a0f-43e4-a0cb-8459c26e0947,Dreifachverglasung,0.332,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Wärmeschutzverglasung,0.576,RC-,RC+,0.5,0.43
aa6822f9-a10e-45c9-a164-f08ebc994379,Solaranlage Vakuumröhrenkollektor,e9ae96ee-ba8d-420d-9725-7c8abd06e082,Bewehrungsstahl,0.409,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Stahl - Bewehrung,0.452,CL+,CL+,1.0,0.427
aa6822f9-a10e-45c9-a164-f08ebc994379,Solaranlage Vakuumröhrenkollektor,d941f45e-1244-419c-a083-e4a49fb5498e,Isolierglas 2-Scheiben,0.295,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Wärmeschutzverglasung,0.576,RC-,RC+,0.5,0.408
aa391256-fbce-4f8d-b6ff-db6939bf37b2,LKW-Zug,07f3cd13-22bb-494d-803a-f0a440fbce7a,Kalk-Innenputz,0.413,'Sonstige' / 'Güter - Transporte[t km]' / 'LKW',"mineral. Putz, Mörtel, Kleber",0.283,Dep+,Dep+,0.0,0.361
aa391256-fbce-4f8d-b6ff-db6939bf37b2,LKW-Zug,,Silikonharzputz,0.456,'Sonstige' / 'Güter - Transporte[t km]' / 'LKW',organ. Putz,0.199,Dep-,Dep-,0.0,0.353
aa391256-fbce-4f8d-b6ff-db6939bf37b2,LKW-Zug,e2306538-776d-4bc5-ae3b-1c920fb40285,Blähglas Körnung,0.421,'Sonstige' / 'Güter - Transporte[t km]' / 'LKW',Bims / Blähschüttung,0.229,Dep+,RC+,0.75,0.344
aa0311ec-2e2a-4afa-af9e-5b6122b730ef,Rohre für Strom-Wärmepumpe (Wasser-Wasser) 10 kW,906b4864-0511-480f-a8bc-7b8302efbf0b,"Porenbeton P2 04 unbewehrt, Rho 380 kg/m³",0.459,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.393
aa0311ec-2e2a-4afa-af9e-5b6122b730ef,Rohre für Strom-Wärmepumpe (Wasser-Wasser) 10 kW,1a43ae76-2dc9-4a3a-9926-47e7137e773d,"Porenbeton P4 05 unbewehrt, Rho 472 kg/m³",0.458,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.392
aa0311ec-2e2a-4afa-af9e-5b6122b730ef,Rohre für Strom-Wärmepumpe (Wasser-Wasser) 10 kW,601af947-1f14-474d-8233-780715a12268,Einblasdämmung Mineralwolle Rho 50 kg/m³,0.438,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Mineralwolle Glaswolle,0.311,Dep-,SV,0.75,0.387
a70d347a-239c-4e45-a8dc-e9e574dbf898,Strom-Wärmepumpe (Wasser-Wasser) 70 kW,906b4864-0511-480f-a8bc-7b8302efbf0b,"Porenbeton P2 04 unbewehrt, Rho 380 kg/m³",0.401,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.358
a70d347a-239c-4e45-a8dc-e9e574dbf898,Strom-Wärmepumpe (Wasser-Wasser) 70 kW,601af947-1f14-474d-8233-780715a12268,Einblasdämmung Mineralwolle Rho 50 kg/m³,0.385,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Mineralwolle Glaswolle,0.311,Dep-,SV,0.75,0.355
a70d347a-239c-4e45-a8dc-e9e574dbf898,Strom-Wärmepumpe (Wasser-Wasser) 70 kW,1a43ae76-2dc9-4a3a-9926-47e7137e773d,"Porenbeton P4 05 unbewehrt, Rho 472 kg/m³",0.388,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.35
a60431a7-10aa-4106-bc7c-c6acb01ee9b3,Pfosten/Riegelsystem aus Stahl,1121bd10-6918-441c-b18b-8264a277c919,Pfosten/Riegelsystem aus Stahl,1.0,'Komponenten von Fenstern und Vorhangfassaden' / 'Rahmen / Profile' / 'Stahl',Alu-Pfosten-Riegel-Konstr. ungedämmt,0.342,RC+,RC+,1.0,0.737
a60431a7-10aa-4106-bc7c-c6acb01ee9b3,Pfosten/Riegelsystem aus Stahl,ae5396d9-2952-4eae-b216-17d56758ece0,Stahlprofil verzinkt,0.627,'Komponenten von Fenstern und Vorhangfassaden' / 'Rahmen / Profile' / 'Stahl',Stahl - Stahl(blech) verzinkt,0.59,CL-,CL-,1.0,0.612
a60431a7-10aa-4106-bc7c-c6acb01ee9b3,Pfosten/Riegelsystem aus Stahl,a255934e-5461-4501-9acf-20ad1b51b044,Stahl Schmiedebauteil,0.64,'Komponenten von Fenstern und Vorhangfassaden' / 'Rahmen / Profile' / 'Stahl',"Stahl - Baustahl (zB Stahlträger,..)",0.526,CL+,CL+,1.0,0.595
a5bb6444-74e1-43f7-8e7d-55aed1ac1b6e,Kohlenstoffdioxid (R744),d5b825fb-d0c8-4b7b-899e-2082343c7d9b,Reaktionsharz auf Methacrylatharzbasis,0.331,'Gebäudetechnik' / 'Klimatisierung und Lüftung' / 'Kältemittel',"Kleber (nicht-mineralisch: Kunstharzkleber,…)",0.496,EV-,EV-,0.0,0.397
a5bb6444-74e1-43f7-8e7d-55aed1ac1b6e,Kohlenstoffdioxid (R744),76312ca6-3ec4-4a40-a96e-fdda2765e049,Epoxidharzmörtel,0.278,'Gebäudetechnik' / 'Klimatisierung und Lüftung' / 'Kältemittel',"Kleber (nicht-mineralisch: Kunstharzkleber,…)",0.496,EV-,EV-,0.0,0.365
a5bb6444-74e1-43f7-8e7d-55aed1ac1b6e,Kohlenstoffdioxid (R744),29e6c6cf-0552-4e4b-85c7-26a68a625252,Kalksandstein,0.332,'Gebäudetechnik' / 'Klimatisierung und Lüftung' / 'Kältemittel',Kalksandstein,0.408,SV,RC-,0.75,0.362
a4233092-7d86-4a97-ba5c-abc551564f6f,Fahrtreppe - Komponenten (förderhöhenabhängig),e24f9f47-8580-45c2-b16d-45145d65a813,Faserzementplatte,0.543,'Gebäudetechnik' / 'Beförderung' / 'Fahrtreppe',Faserzement,0.469,Dep-,Dep-,0.0,0.514
a4233092-7d86-4a97-ba5c-abc551564f6f,Fahrtreppe - Komponenten (förderhöhenabhängig),,Schafwolle (mit Flammschutzmittel),0.535,'Gebäudetechnik' / 'Beförderung' / 'Fahrtreppe',Schafwolle mit Flammschutzmittel,0.424,EV-,EV-,0.75,0.49
a4233092-7d86-4a97-ba5c-abc551564f6f,Fahrtreppe - Komponenten (förderhöhenabhängig),0478ac14-93bf-4c84-80a3-2c1e6e128496,Faserverstärkte Spachtelmasse,0.475,'Gebäudetechnik' / 'Beförderung' / 'Fahrtreppe',faserverstärkt,0.416,Dep-,Dep-,0.0,0.451
a41fb265-cb84-42ef-9940-f76c475805ce,Fernwärme Mix,5cc8769c-da1b-4967-bb4d-c8fe7b4c359d,Vegetationssubstrat,0.398,'Sonstige' / 'Energieträger - Bereitstellung frei Verbraucher' / 'Fernwärme',Substrat,0.314,CL+,CL+,1.0,0.364
a41fb265-cb84-42ef-9940-f76c475805ce,Fernwärme Mix,0e39587e-8c05-4a8e-80b5-bb9a57bbe164,PVC Plastisol,0.301,'Sonstige' / 'Energieträger - Bereitstellung frei Verbraucher' / 'Fernwärme',"Bitumenkaltkleber, Glasvlies, Glasfaserarmierung,..",0.309,EB,EB,0.0,0.304
a41fb265-cb84-42ef-9940-f76c475805ce,Fernwärme Mix,,Mineralwolle (Flachdach-Dämmung),0.379,'Sonstige' / 'Energieträger - Bereitstellung frei Verbraucher' / 'Fernwärme',Mineralwolle Glaswolle,0.189,Dep-,SV,0.75,0.303
a30e7aac-b4d1-4112-ada3-ba09c4ebc7e7,Fernwärme aus Biogas,5cc8769c-da1b-4967-bb4d-c8fe7b4c359d,Vegetationssubstrat,0.379,'Sonstige' / 'Energieträger - Bereitstellung frei Verbraucher' / 'Fernwärme',Substrat,0.314,CL+,CL+,1.0,0.353
a30e7aac-b4d1-4112-ada3-ba09c4ebc7e7,Fernwärme aus Biogas,,Schafwolle (mit Flammschutzmittel),0.312,'Sonstige' / 'Energieträger - Bereitstellung frei Verbraucher' / 'Fernwärme',Schafwolle mit Flammschutzmittel,0.379,EV-,EV-,0.75,0.339
a30e7aac-b4d1-4112-ada3-ba09c4ebc7e7,Fernwärme aus Biogas,1a43ae76-2dc9-4a3a-9926-47e7137e773d,"Porenbeton P4 05 unbewehrt, Rho 472 kg/m³",0.344,'Sonstige' / 'Energieträger - Bereitstellung frei Verbraucher' / 'Fernwärme',Porenbeton - unbewehrt,0.294,Dep+,RC-,0.75,0.324
a1652514-2a39-4d69-b312-37fcadaa296f,Fernwärme aus Erdgas,1490b480-2c36-43f2-ba8b-4ea49948f7c3,Fensterglas einfach,0.452,'Sonstige' / 'Energieträger - Bereitstellung frei Verbraucher' / 'Fernwärme',Klarglas (Bestand),0.333,RC-,RC+,0.5,0.404
a1652514-2a39-4d69-b312-37fcadaa296f,Fernwärme aus Erdgas,6eaddefb-7a0f-43e4-a0cb-8459c26e0947,Dreifachverglasung,0.44,'Sonstige' / 'Energieträger - Bereitstellung frei Verbraucher' / 'Fernwärme',Wärmeschutzverglasung,0.333,RC-,RC+,0.5,0.397
a1652514-2a39-4d69-b312-37fcadaa296f,Fernwärme aus Erdgas,,Schafwolle (mit Flammschutzmittel),0.366,'Sonstige' / 'Energieträger - Bereitstellung frei Verbraucher' / 'Fernwärme',Schafwolle mit Flammschutzmittel,0.379,EV-,EV-,0.75,0.372
a074d0aa-68fd-4105-9b27-e9cf0042cb4d,Fahrstuhl - Komponenten (stockwerkabhängig),0478ac14-93bf-4c84-80a3-2c1e6e128496,Faserverstärkte Spachtelmasse,0.469,'Gebäudetechnik' / 'Beförderung' / 'Fahrstuhl',faserverstärkt,0.432,Dep-,Dep-,0.0,0.454
a074d0aa-68fd-4105-9b27-e9cf0042cb4d,Fahrstuhl - Komponenten (stockwerkabhängig),e24f9f47-8580-45c2-b16d-45145d65a813,Faserzementplatte,0.471,'Gebäudetechnik' / 'Beförderung' / 'Fahrstuhl',Faserzement,0.419,Dep-,Dep-,0.0,0.45
a074d0aa-68fd-4105-9b27-e9cf0042cb4d,Fahrstuhl - Komponenten (stockwerkabhängig),,Schafwolle (mit Flammschutzmittel),0.478,'Gebäudetechnik' / 'Beförderung' / 'Fahrstuhl',Schafwolle mit Flammschutzmittel,0.398,EV-,EV-,0.75,0.446
9fe2649f-bd76-41d8-b952-0021143f1ef7,Umwälzpumpe 250-1000W,1a43ae76-2dc9-4a3a-9926-47e7137e773d,"Porenbeton P4 05 unbewehrt, Rho 472 kg/m³",0.43,'Gebäudetechnik' / 'Heizung' / 'Speicher',Porenbeton - unbewehrt,0.275,Dep+,RC-,0.75,0.368
9fe2649f-bd76-41d8-b952-0021143f1ef7,Umwälzpumpe 250-1000W,906b4864-0511-480f-a8bc-7b8302efbf0b,"Porenbeton P2 04 unbewehrt, Rho 380 kg/m³",0.415,'Gebäudetechnik' / 'Heizung' / 'Speicher',Porenbeton - unbewehrt,0.275,Dep+,RC-,0.75,0.359
9fe2649f-bd76-41d8-b952-0021143f1ef7,Umwälzpumpe 250-1000W,601af947-1f14-474d-8233-780715a12268,Einblasdämmung Mineralwolle Rho 50 kg/m³,0.374,'Gebäudetechnik' / 'Heizung' / 'Speicher',Mineralwolle Glaswolle,0.229,Dep-,SV,0.75,0.316
9fcc1331-0b4f-4c52-a5fc-e42d25c601dd,Abwasserrohr ABS,9eae2fed-dba0-4641-b1cc-fd2cc65f2016,"Lehmputz, kunststofffaserarmiert",0.289,'Kunststoffe' / 'Rohre' / 'Abwasserrohre',"Lehmputz, kunststofffaserarmiert",0.595,Dep+,CL+,0.75,0.412
9fcc1331-0b4f-4c52-a5fc-e42d25c601dd,Abwasserrohr ABS,e24f9f47-8580-45c2-b16d-45145d65a813,Faserzementplatte,0.409,'Kunststoffe' / 'Rohre' / 'Abwasserrohre',Faserzement,0.322,Dep-,Dep-,0.0,0.375
9fcc1331-0b4f-4c52-a5fc-e42d25c601dd,Abwasserrohr ABS,e98995e0-f945-4fea-849f-cec0aff6cb0c,Kunstharzestrich,0.231,'Kunststoffe' / 'Rohre' / 'Abwasserrohre',Estrich SR - Kunstharzestrich,0.59,Dep-,Dep-,0.0,0.374
9e7f69f4-2fd2-43dd-be98-78a11331adab,"Nutzung - Gas Niedertemperatur (20 - 120 kW, entspr. EnEV)",601af947-1f14-474d-8233-780715a12268,Einblasdämmung Mineralwolle Rho 50 kg/m³,0.445,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger (EnEV)',Mineralwolle Glaswolle,0.309,Dep-,SV,0.75,0.391
9e7f69f4-2fd2-43dd-be98-78a11331adab,"Nutzung - Gas Niedertemperatur (20 - 120 kW, entspr. EnEV)",1a43ae76-2dc9-4a3a-9926-47e7137e773d,"Porenbeton P4 05 unbewehrt, Rho 472 kg/m³",0.48,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger (EnEV)',Porenbeton - unbewehrt,0.23,Dep+,RC-,0.75,0.38
9e7f69f4-2fd2-43dd-be98-78a11331adab,"Nutzung - Gas Niedertemperatur (20 - 120 kW, entspr. EnEV)",,"Innentür Massivholz, unbehandelt oder geölt, Fl.gew. 12 kg/m²",0.418,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger (EnEV)',"Innentür - Holz massiv, unbeschichtet",0.306,RC+,CL+,0.75,0.373
9d623359-570b-40ca-8875-60dea3687846,Trinkwasserrohr PE-X,ccdb5f3c-7305-46c7-ad5b-a05bb922a743,Kunststeinplatte (Epoxidharz gebunden),0.338,'Kunststoffe' / 'Rohre' / 'Trinkwasserrohre',Kunststein,0.621,Dep-,Dep-,0.0,0.451
9d623359-570b-40ca-8875-60dea3687846,Trinkwasserrohr PE-X,9eae2fed-dba0-4641-b1cc-fd2cc65f2016,"Lehmputz, kunststofffaserarmiert",0.289,'Kunststoffe' / 'Rohre' / 'Trinkwasserrohre',"Lehmputz, kunststofffaserarmiert",0.562,Dep+,CL+,0.75,0.399
9d623359-570b-40ca-8875-60dea3687846,Trinkwasserrohr PE-X,13f0fd9d-3ef6-4453-9d2d-21f2bf4136c5,"Reaktionsharz auf Epoxidharzbasis, gefüllt",0.325,'Kunststoffe' / 'Rohre' / 'Trinkwasserrohre',"Kleber (nicht-mineralisch: Kunstharzkleber,…)",0.441,EV-,EV-,0.0,0.371
9c45249e-2803-45fd-9f37-b7092f48020d,Strom Mix 2014,89ffc2cd-fb84-41df-9ebe-cda946ebf2bd,Strohdämmung,0.485,'Sonstige' / 'Energieträger - Bereitstellung frei Verbraucher' / 'Strom',Strohballen,0.274,SV,SV,0.0,0.401
9c45249e-2803-45fd-9f37-b7092f48020d,Strom Mix 2014,38051c22-fbd1-4b0e-944a-ae348b8c7695,Stahlprofil,0.409,'Sonstige' / 'Energieträger - Bereitstellung frei Verbraucher' / 'Strom',"Stahl - Baustahl (zB Stahlträger,..)",0.27,CL+,CL+,1.0,0.353
9c45249e-2803-45fd-9f37-b7092f48020d,Strom Mix 2014,ae5396d9-2952-4eae-b216-17d56758ece0,Stahlprofil verzinkt,0.314,'Sonstige' / 'Energieträger - Bereitstellung frei Verbraucher' / 'Strom',Stahl - Stahl(blech) verzinkt,0.342,CL-,CL-,1.0,0.325
9b123a02-9967-4a5c-8630-eb78aa4f6c45,"Nutzung - Fernwärme (120-400 kW, entspr. EnEV)",601af947-1f14-474d-8233-780715a12268,Einblasdämmung Mineralwolle Rho 50 kg/m³,0.416,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger (EnEV)',Mineralwolle Glaswolle,0.309,Dep-,SV,0.75,0.373
9b123a02-9967-4a5c-8630-eb78aa4f6c45,"Nutzung - Fernwärme (120-400 kW, entspr. EnEV)",,"Innentür Massivholz, unbehandelt oder geölt, Fl.gew. 12 kg/m²",0.405,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger (EnEV)',"Innentür - Holz massiv, unbeschichtet",0.306,RC+,CL+,0.75,0.365
9b123a02-9967-4a5c-8630-eb78aa4f6c45,"Nutzung - Fernwärme (120-400 kW, entspr. EnEV)",,"Innentür Massivholz, lackiert, Fl.gewicht 12 kg/m²",0.434,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger (EnEV)',"Innentür - Holz massiv, beschichtet",0.253,RC+,CL-,1.0,0.361
9adc2b1c-99d8-4bb2-944a-1cff285784eb,Fernwärme aus Biomasse (fest),5cc8769c-da1b-4967-bb4d-c8fe7b4c359d,Vegetationssubstrat,0.496,'Sonstige' / 'Energieträger - Bereitstellung frei Verbraucher' / 'Fernwärme',Substrat,0.314,CL+,CL+,1.0,0.423
9adc2b1c-99d8-4bb2-944a-1cff285784eb,Fernwärme aus Biomasse (fest),,Schafwolle (mit Flammschutzmittel),0.303,'Sonstige' / 'Energieträger - Bereitstellung frei Verbraucher' / 'Fernwärme',Schafwolle mit Flammschutzmittel,0.379,EV-,EV-,0.75,0.334
9adc2b1c-99d8-4bb2-944a-1cff285784eb,Fernwärme aus Biomasse (fest),1490b480-2c36-43f2-ba8b-4ea49948f7c3,Fensterglas einfach,0.309,'Sonstige' / 'Energieträger - Bereitstellung frei Verbraucher' / 'Fernwärme',Klarglas (Bestand),0.333,RC-,RC+,0.5,0.319
99d448f3-8277-468a-8b6d-caa24008f631,Strom für Gebäudebetrieb 2017,a255934e-5461-4501-9acf-20ad1b51b044,Stahl Schmiedebauteil,0.577,'Sonstige' / 'Energieträger - Bereitstellung frei Verbraucher' / 'Strom',"Stahl - Baustahl (zB Stahlträger,..)",0.27,CL+,CL+,1.0,0.454
99d448f3-8277-468a-8b6d-caa24008f631,Strom für Gebäudebetrieb 2017,50c9e674-afd9-456c-9440-6506bec6d55b,Feuerverzinktes Stahlblech,0.497,'Sonstige' / 'Energieträger - Bereitstellung frei Verbraucher' / 'Strom',Stahl - Stahl(blech) verzinkt,0.342,CL-,CL-,1.0,0.435
99d448f3-8277-468a-8b6d-caa24008f631,Strom für Gebäudebetrieb 2017,ae5396d9-2952-4eae-b216-17d56758ece0,Stahlprofil verzinkt,0.481,'Sonstige' / 'Energieträger - Bereitstellung frei Verbraucher' / 'Strom',Stahl - Stahl(blech) verzinkt,0.342,CL-,CL-,1.0,0.425
99bbfb89-cbca-448d-a991-7cc302a97d4a,Fußbodenheizung Kupfer (100 mm Abstand),,"Holzrahmen Fichte mit Aludeckschale [kg/m² Rahmen] t=0,088 ",0.465,'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe',"Holz-Alu-Rahmen, Regelvermutung HSM",0.362,EV+,EV+,0.0,0.423
99bbfb89-cbca-448d-a991-7cc302a97d4a,Fußbodenheizung Kupfer (100 mm Abstand),,"Holzrahmen Fichte mit Aludeckschale [kg/m² Rahmen] t=0,088 ohne HSM",0.454,'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe',"Holz-Alu-Rahmen, Nachweis kein HSM",0.354,RC-,RC+,0.75,0.414
99bbfb89-cbca-448d-a991-7cc302a97d4a,Fußbodenheizung Kupfer (100 mm Abstand),,"Holzrahmen PH mit Aludeckschale [kg/m² Rahmen] t=0,155 ",0.438,'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe',"Holz-Alu-Rahmen, Regelvermutung HSM",0.362,EV+,EV+,0.0,0.408
98e0caab-5f0b-452f-a3d2-4e0256a799f3,Fugendichtungsbänder Polyisobutylen,704177f4-78cd-47a3-b71c-07899df86615,Schüttung aus Polystyrolschaumstoff-Partikeln (zementgebunden),0.528,'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Fugendichtungsbänder',Schüttung organ./min. gebunden,0.286,Dep-,Dep-,0.0,0.431
98e0caab-5f0b-452f-a3d2-4e0256a799f3,Fugendichtungsbänder Polyisobutylen,b35d785c-8f1b-48a1-ba19-6ddce4cb81c3,"Reaktionsharz auf Polyurethan-Basis, wässrig, lösemittelfrei",0.443,'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Fugendichtungsbänder',"Kleber (nicht-mineralisch: Kunstharzkleber,…)",0.406,EV-,EV-,0.0,0.428
98e0caab-5f0b-452f-a3d2-4e0256a799f3,Fugendichtungsbänder Polyisobutylen,,PIB-Dachbahnen (Polyisobutylen),0.619,'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Fugendichtungsbänder',KSTBahn,0.066,EV-,EV-,0.0,0.397
988bb7c3-0a15-4626-a6c0-0883d4ff33dd,Kältemittel R410a,29e6c6cf-0552-4e4b-85c7-26a68a625252,Kalksandstein,0.355,'Gebäudetechnik' / 'Klimatisierung und Lüftung' / 'Kältemittel',Kalksandstein,0.408,SV,RC-,0.75,0.376
