Specific_UUID,Generic_UUID,Specific_Name,Generic_Name,Final_Score
c722f0c8-a769-487d-945d-d8d60caeef4d,15d41442-f7d9-46fb-9de4-0c7e68a88f69,Door - Hörmann KG Brockhagen - Industrial sectional doors in aluminium,7.6.01. Sectional garage door,0.63
c722f0c8-a769-487d-945d-d8d60caeef4d,8d6eba49-1c20-444a-8b34-0b6b47379618,Door - Hörmann KG Brockhagen - Industrial sectional doors in aluminium,Aluminium mullion-transom system with triple glazing,0.601
c722f0c8-a769-487d-945d-d8d60caeef4d,4dd9a97f-6afa-4e12-a0fb-71da41d7afe4,Door - Hörmann KG Brockhagen - Industrial sectional doors in aluminium,Aluminium mullion-transom system with triple glazing,0.601
6d963c68-07fc-48ab-92ae-c011b5ff6f00,15d41442-f7d9-46fb-9de4-0c7e68a88f69,Door - Hörmann KG Brockhagen - Industrial sectional doors in polyurethane,7.6.01. Sectional garage door,0.593
6d963c68-07fc-48ab-92ae-c011b5ff6f00,7d8cb95b-99c2-4824-97a0-55d2fca5cedd,Door - Hörmann KG Brockhagen - Industrial sectional doors in polyurethane,Rubber floor covering with foam coating EN 1816 (4 mm),0.58
6d963c68-07fc-48ab-92ae-c011b5ff6f00,3da2134f-da14-40fe-9861-84d4ccee9fef,Door - Hörmann KG Brockhagen - Industrial sectional doors in polyurethane,Rubber floor covering with foam coating EN 1816 (4 mm),0.58
6692491d-3b1d-4a73-8057-2bb5dcfdf6f4,1e56bbe7-38f8-40a5-817b-8fa10c56a66e,TRM-Tiroler Rohre Piling systems Typ 118 - 10.6,Steel mullion-transom system,0.576
6692491d-3b1d-4a73-8057-2bb5dcfdf6f4,1121bd10-6918-441c-b18b-8264a277c919,TRM-Tiroler Rohre Piling systems Typ 118 - 10.6,Steel mullion-transom system,0.576
6692491d-3b1d-4a73-8057-2bb5dcfdf6f4,7a1aea2e-9e9b-4aa5-b84b-37d5635733a4,TRM-Tiroler Rohre Piling systems Typ 118 - 10.6,Stoneware pipes DN 250,0.533
40740e30-44b6-4f55-9325-c6e6e6dff83c,1e56bbe7-38f8-40a5-817b-8fa10c56a66e,TRM-Tiroler Rohre Piling systems Typ 118 - 10.6,Steel mullion-transom system,0.576
40740e30-44b6-4f55-9325-c6e6e6dff83c,1121bd10-6918-441c-b18b-8264a277c919,TRM-Tiroler Rohre Piling systems Typ 118 - 10.6,Steel mullion-transom system,0.576
40740e30-44b6-4f55-9325-c6e6e6dff83c,7a1aea2e-9e9b-4aa5-b84b-37d5635733a4,TRM-Tiroler Rohre Piling systems Typ 118 - 10.6,Stoneware pipes DN 250,0.533
985b1fb3-932c-4009-95fa-12462ffeee04,1e56bbe7-38f8-40a5-817b-8fa10c56a66e,TRM-Tiroler Rohre Piling systems Typ 118 - 10.6,Steel mullion-transom system,0.576
985b1fb3-932c-4009-95fa-12462ffeee04,1121bd10-6918-441c-b18b-8264a277c919,TRM-Tiroler Rohre Piling systems Typ 118 - 10.6,Steel mullion-transom system,0.576
985b1fb3-932c-4009-95fa-12462ffeee04,7a1aea2e-9e9b-4aa5-b84b-37d5635733a4,TRM-Tiroler Rohre Piling systems Typ 118 - 10.6,Stoneware pipes DN 250,0.533
04a5ee66-d6be-4b69-bcbc-f6ec63dd5189,1e56bbe7-38f8-40a5-817b-8fa10c56a66e,TRM-Tiroler Rohre Piling systems Typ 118 - 10.6,Steel mullion-transom system,0.576
04a5ee66-d6be-4b69-bcbc-f6ec63dd5189,1121bd10-6918-441c-b18b-8264a277c919,TRM-Tiroler Rohre Piling systems Typ 118 - 10.6,Steel mullion-transom system,0.576
04a5ee66-d6be-4b69-bcbc-f6ec63dd5189,7a1aea2e-9e9b-4aa5-b84b-37d5635733a4,TRM-Tiroler Rohre Piling systems Typ 118 - 10.6,Stoneware pipes DN 250,0.533
e29c06cd-c34d-4282-af18-a208897ac8ba,1e56bbe7-38f8-40a5-817b-8fa10c56a66e,TRM-Tiroler Rohre Piling systems Typ 118 - 10.6,Steel mullion-transom system,0.576
e29c06cd-c34d-4282-af18-a208897ac8ba,1121bd10-6918-441c-b18b-8264a277c919,TRM-Tiroler Rohre Piling systems Typ 118 - 10.6,Steel mullion-transom system,0.576
e29c06cd-c34d-4282-af18-a208897ac8ba,7a1aea2e-9e9b-4aa5-b84b-37d5635733a4,TRM-Tiroler Rohre Piling systems Typ 118 - 10.6,Stoneware pipes DN 250,0.533
9ba3a136-f22b-4c63-bd56-8c45c2033f88,1e56bbe7-38f8-40a5-817b-8fa10c56a66e,TRM-Tiroler Rohre Piling systems Typ 118 - 10.6,Steel mullion-transom system,0.576
9ba3a136-f22b-4c63-bd56-8c45c2033f88,1121bd10-6918-441c-b18b-8264a277c919,TRM-Tiroler Rohre Piling systems Typ 118 - 10.6,Steel mullion-transom system,0.576
9ba3a136-f22b-4c63-bd56-8c45c2033f88,7a1aea2e-9e9b-4aa5-b84b-37d5635733a4,TRM-Tiroler Rohre Piling systems Typ 118 - 10.6,Stoneware pipes DN 250,0.533
95070b35-2cbe-4f3e-b12e-33c3b879d406,1e56bbe7-38f8-40a5-817b-8fa10c56a66e,TRM-Tiroler Rohre Piling systems Typ 118 - 10.6,Steel mullion-transom system,0.576
95070b35-2cbe-4f3e-b12e-33c3b879d406,1121bd10-6918-441c-b18b-8264a277c919,TRM-Tiroler Rohre Piling systems Typ 118 - 10.6,Steel mullion-transom system,0.576
95070b35-2cbe-4f3e-b12e-33c3b879d406,7a1aea2e-9e9b-4aa5-b84b-37d5635733a4,TRM-Tiroler Rohre Piling systems Typ 118 - 10.6,Stoneware pipes DN 250,0.533
6c9b5ab3-556c-4eca-870c-5705e24a8413,1e56bbe7-38f8-40a5-817b-8fa10c56a66e,TRM-Tiroler Rohre Piling systems Typ 118 - 10.6,Steel mullion-transom system,0.576
6c9b5ab3-556c-4eca-870c-5705e24a8413,1121bd10-6918-441c-b18b-8264a277c919,TRM-Tiroler Rohre Piling systems Typ 118 - 10.6,Steel mullion-transom system,0.576
6c9b5ab3-556c-4eca-870c-5705e24a8413,7a1aea2e-9e9b-4aa5-b84b-37d5635733a4,TRM-Tiroler Rohre Piling systems Typ 118 - 10.6,Stoneware pipes DN 250,0.533
d08267c6-2bf6-4e5b-81a9-e681798e7b0b,1e56bbe7-38f8-40a5-817b-8fa10c56a66e,TRM-Tiroler Rohre Piling systems Typ 118 - 10.6,Steel mullion-transom system,0.576
d08267c6-2bf6-4e5b-81a9-e681798e7b0b,1121bd10-6918-441c-b18b-8264a277c919,TRM-Tiroler Rohre Piling systems Typ 118 - 10.6,Steel mullion-transom system,0.576
d08267c6-2bf6-4e5b-81a9-e681798e7b0b,7a1aea2e-9e9b-4aa5-b84b-37d5635733a4,TRM-Tiroler Rohre Piling systems Typ 118 - 10.6,Stoneware pipes DN 250,0.533
1018517a-1fb0-40c9-aa82-d7d3c2687b49,52d4092b-b220-4850-9179-4f11094da94e,Hempflax Thermo Hemp Combi Jute,"Cotton, conventional",0.584
1018517a-1fb0-40c9-aa82-d7d3c2687b49,5747cdb6-fb7d-4fbf-b7ee-38647ee470c7,Hempflax Thermo Hemp Combi Jute,"Cotton, conventional",0.584
1018517a-1fb0-40c9-aa82-d7d3c2687b49,2b12108a-b20d-4a46-8ec2-22d0d0a41c6d,Hempflax Thermo Hemp Combi Jute,"Cotton, organic",0.569
6d9cf0c0-eec7-4c61-a8c1-f79914d7f4f6,ee51a65b-991f-453f-bfbc-4d45fcbafe17,ASSA ABLOY PULSE,Window fitting for vertical sliding window,0.496
6d9cf0c0-eec7-4c61-a8c1-f79914d7f4f6,67331443-825b-4e74-87bb-27d5a55dd159,ASSA ABLOY PULSE,Window fitting for vertical sliding window,0.496
6d9cf0c0-eec7-4c61-a8c1-f79914d7f4f6,93b2e57a-cb78-49e4-8f95-152863f992cc,ASSA ABLOY PULSE,Window fitting for double sash window,0.49
b922ae45-0960-4d94-b2a0-ae6f7fcc11b4,755a481d-a74b-4ba0-b417-cc26767b2d50,Heavy Plate,Steel section,0.666
b922ae45-0960-4d94-b2a0-ae6f7fcc11b4,deae7522-47b9-47a8-b9a3-176db7c250ae,Heavy Plate,Stainless steel sheet,0.654
b922ae45-0960-4d94-b2a0-ae6f7fcc11b4,649fd5c6-2c2d-47d9-9a1a-a567673c9fd0,Heavy Plate,Stainless steel sheet,0.654
e79e3ca3-856b-45f7-b692-e099d99ad9ae,f4461491-586a-4770-9a04-716565e58c24,HIT-HY 270,Crushed stone 16/32,0.599
e79e3ca3-856b-45f7-b692-e099d99ad9ae,85fc79d8-ba39-4236-993e-eeb928d9ae6f,HIT-HY 270,Crushed stone 16/32,0.599
e79e3ca3-856b-45f7-b692-e099d99ad9ae,0d61ff01-935e-4934-befe-cb0b2ea18187,HIT-HY 270,Crushed stone 0/2,0.587
1fe33dfb-6ca5-4eed-88b0-73e2e0870674,625ab4fe-4c34-4f60-8259-3bc8ebdd119a,HIT-RE 500 V4,1.4.05. Epoxy resin mortar,0.585
1fe33dfb-6ca5-4eed-88b0-73e2e0870674,f4461491-586a-4770-9a04-716565e58c24,HIT-RE 500 V4,Crushed stone 16/32,0.584
1fe33dfb-6ca5-4eed-88b0-73e2e0870674,85fc79d8-ba39-4236-993e-eeb928d9ae6f,HIT-RE 500 V4,Crushed stone 16/32,0.584
b0544ff7-dd7c-46ac-b5e2-8530c52f7950,d6165976-4580-4ecb-9168-3f62de9d5022,ALWI-S Profile System,Aluminium mullion-transom system with triple glazing,0.641
b0544ff7-dd7c-46ac-b5e2-8530c52f7950,4dd9a97f-6afa-4e12-a0fb-71da41d7afe4,ALWI-S Profile System,Aluminium mullion-transom system with triple glazing,0.641
b0544ff7-dd7c-46ac-b5e2-8530c52f7950,076ce1f1-3060-4634-b4e4-c4d5442fe653,ALWI-S Profile System,Steel mullion-transom system with triple glazing,0.593
bc2e553e-cc8c-4fca-bff0-6d5323905ac8,374ca550-9556-4a9c-9de5-a9cb80b8b8f1,HVU2,Reactive resin based on methacrylate resin,0.508
bc2e553e-cc8c-4fca-bff0-6d5323905ac8,198223f3-acee-40be-93bb-0e7b365cacfc,HVU2,Lime colour,0.502
bc2e553e-cc8c-4fca-bff0-6d5323905ac8,5a4cd709-d5a4-40ba-9557-d7a546bb4ce0,HVU2,Lime colour,0.502
a2b5912b-baa6-470d-8af5-374979cd57af,161e1abd-fe38-45f6-8658-8bf4fa88eb7c,AQUAPANEL® Cement Board Outdoor - Site Volos,Fibre cement facade panel,0.607
a2b5912b-baa6-470d-8af5-374979cd57af,26a2ed2d-fef5-4f8e-93db-63ad5b865f66,AQUAPANEL® Cement Board Outdoor - Site Volos,Fibre cement facade panel,0.607
a2b5912b-baa6-470d-8af5-374979cd57af,c0915390-0e80-4253-9345-71fd83ef3c99,AQUAPANEL® Cement Board Outdoor - Site Volos,Clay panel,0.606
3297d37a-3387-45d0-85bb-d65f2154c605,5f0bc680-a252-46d6-a47a-a4b5a05318bc,Vinyplan 6319,"PE foil, dimpled",0.597
3297d37a-3387-45d0-85bb-d65f2154c605,0dbca1ff-d043-408f-9511-6aeddf8e5f70,Vinyplan 6319,"PE foil, dimpled",0.597
3297d37a-3387-45d0-85bb-d65f2154c605,42d6f768-fb28-4105-ad21-078cc7af27a6,Vinyplan 6319,PE/PP fleece,0.566
1598f156-ab6f-4419-9381-adc14634997f,b2edf535-557e-486a-9c31-8ad569c5f2ce,Green Roof System,Green roof extensive (without stainless steel railing),0.827
1598f156-ab6f-4419-9381-adc14634997f,8dd8de23-d86c-4a10-ab8c-4fc3f11688f1,Green Roof System,Green roof extensive with stainless steel railing,0.809
1598f156-ab6f-4419-9381-adc14634997f,a1f68d1e-35b8-4a44-8200-e030a7b23135,Green Roof System,Green roof intensive with stainless steel railing,0.796
9568cebf-246d-4002-a94f-05e26517251d,9b619143-9ea3-4573-9839-b6ebd75c71a1,NH/ArmaFlex Smart insulation for industrial and building installation,Foam concrete insulation boards,0.703
9568cebf-246d-4002-a94f-05e26517251d,37532578-b1c0-4ed6-b209-5b4cb1b15729,NH/ArmaFlex Smart insulation for industrial and building installation,Foam concrete insulation boards,0.703
9568cebf-246d-4002-a94f-05e26517251d,50d421e2-3a7b-4659-92a4-f20d6a52fcf0,NH/ArmaFlex Smart insulation for industrial and building installation,Mineral wool (facade insulation),0.672
7f7348b9-fb2f-4d11-aa3d-70fabdd67039,f848bd34-ac63-4b06-8ff6-080d310e414f,Combar®,Steel forging part,0.563
7f7348b9-fb2f-4d11-aa3d-70fabdd67039,702a41a1-d009-4c7b-9f4f-cd999f9da7de,Combar®,Steel forging part,0.563
7f7348b9-fb2f-4d11-aa3d-70fabdd67039,b8a652dc-48f0-4bc5-b60c-caec8d576fa4,Combar®,Grey cast iron part,0.556
59b9157d-c180-4c8e-a7be-d09b86e07b2d,8da465f1-4cc3-4984-b394-1df667dcc36e,Vinyplan H900 6770,Sun protection (textile),0.556
59b9157d-c180-4c8e-a7be-d09b86e07b2d,3511337e-eca7-487b-b185-a819a4b238ed,Vinyplan H900 6770,Sun protection (textile),0.556
59b9157d-c180-4c8e-a7be-d09b86e07b2d,5f0bc680-a252-46d6-a47a-a4b5a05318bc,Vinyplan H900 6770,"PE foil, dimpled",0.555
1247ef02-12ff-4641-863d-662164eb39f5,5f0bc680-a252-46d6-a47a-a4b5a05318bc,Vinyplan 6813ECO,"PE foil, dimpled",0.586
1247ef02-12ff-4641-863d-662164eb39f5,0dbca1ff-d043-408f-9511-6aeddf8e5f70,Vinyplan 6813ECO,"PE foil, dimpled",0.586
1247ef02-12ff-4641-863d-662164eb39f5,42d6f768-fb28-4105-ad21-078cc7af27a6,Vinyplan 6813ECO,PE/PP fleece,0.558
05a9607e-1842-402e-a78c-8617649655bc,d69a69ca-9323-4a28-81f7-ed8b457080c6,HIT-HY 200-R V3,Perlites 0-3,0.605
05a9607e-1842-402e-a78c-8617649655bc,e9cee0e5-e898-45dc-8431-a3ce91acb787,HIT-HY 200-R V3,Perlites 0-3,0.605
05a9607e-1842-402e-a78c-8617649655bc,ad49148a-69c3-41b5-9cbb-d93a31f1fd17,HIT-HY 200-R V3,Perlites 0-1,0.578
c245601d-b6fe-4eae-afde-08dadef1256a,8bdc6332-4d94-44c1-9975-a236ff7a3349,Holcim Fluvio 4 N Bulk plant Höver,Vegetation substrate,0.613
c245601d-b6fe-4eae-afde-08dadef1256a,4673fe2d-2d7b-40f6-906b-269fd056236e,Holcim Fluvio 4 N Bulk plant Höver,Vegetation substrate,0.613
c245601d-b6fe-4eae-afde-08dadef1256a,88435dab-218f-43a8-99c1-6d03df124f68,Holcim Fluvio 4 N Bulk plant Höver,Slag-tap granulate,0.608
32365a3f-cc2e-438e-b032-08dadef1256a,69a2614b-ef34-4c3c-9221-963676658172,Holcim Duo 3 N-LH Bulk plant Schwelgern,Gypsum (CaSO4 beta hemihydrate),0.631
32365a3f-cc2e-438e-b032-08dadef1256a,6d6d0d3f-79a3-461b-8a8c-fa4a78875da0,Holcim Duo 3 N-LH Bulk plant Schwelgern,Gypsum (CaSO4 beta hemihydrate),0.631
32365a3f-cc2e-438e-b032-08dadef1256a,e0673d46-3be4-43b5-af2b-eca25573b68a,Holcim Duo 3 N-LH Bulk plant Schwelgern,"Lime (CaO, Finelime)",0.625
88bb62f3-faf7-4ee9-afa8-08dadef1256a,e0673d46-3be4-43b5-af2b-eca25573b68a,Holcim Pur 5 Premium Bulk plant Beckum,"Lime (CaO, Finelime)",0.657
88bb62f3-faf7-4ee9-afa8-08dadef1256a,d63868d0-5a54-40fd-ad33-5eee2b0228e1,Holcim Pur 5 Premium Bulk plant Beckum,"Lime (CaO, Finelime)",0.657
88bb62f3-faf7-4ee9-afa8-08dadef1256a,18563fde-e042-4c4f-9a28-01de646ea9ef,Holcim Pur 5 Premium Bulk plant Beckum,Pumice gravel,0.646
ae9521e7-1e5d-4665-afae-08dadef1256a,69a2614b-ef34-4c3c-9221-963676658172,Holcim Duo 4 N Bulk plant Bremen,Gypsum (CaSO4 beta hemihydrate),0.622
ae9521e7-1e5d-4665-afae-08dadef1256a,6d6d0d3f-79a3-461b-8a8c-fa4a78875da0,Holcim Duo 4 N Bulk plant Bremen,Gypsum (CaSO4 beta hemihydrate),0.622
ae9521e7-1e5d-4665-afae-08dadef1256a,e0673d46-3be4-43b5-af2b-eca25573b68a,Holcim Duo 4 N Bulk plant Bremen,"Lime (CaO, Finelime)",0.601
9008e90c-aac3-4798-b016-08dadef1256a,18563fde-e042-4c4f-9a28-01de646ea9ef,Holcim Pur 4 R Bagged plant Lägerdorf,Pumice gravel,0.642
9008e90c-aac3-4798-b016-08dadef1256a,6d3a545c-07b1-4d65-8fa9-2574dca3f8d9,Holcim Pur 4 R Bagged plant Lägerdorf,Pumice gravel,0.642
9008e90c-aac3-4798-b016-08dadef1256a,69a2614b-ef34-4c3c-9221-963676658172,Holcim Pur 4 R Bagged plant Lägerdorf,Gypsum (CaSO4 beta hemihydrate),0.641
986d77fa-e3db-43a4-b010-08dadef1256a,18563fde-e042-4c4f-9a28-01de646ea9ef,Holcim Pur 4 N Bagged plant Lägerdorf,Pumice gravel,0.649
986d77fa-e3db-43a4-b010-08dadef1256a,6d3a545c-07b1-4d65-8fa9-2574dca3f8d9,Holcim Pur 4 N Bagged plant Lägerdorf,Pumice gravel,0.649
986d77fa-e3db-43a4-b010-08dadef1256a,69a2614b-ef34-4c3c-9221-963676658172,Holcim Pur 4 N Bagged plant Lägerdorf,Gypsum (CaSO4 beta hemihydrate),0.641
5d1322c7-5940-4db5-afea-08dadef1256a,18563fde-e042-4c4f-9a28-01de646ea9ef,Holcim Pur 4 R Bagged plant Höver,Pumice gravel,0.657
5d1322c7-5940-4db5-afea-08dadef1256a,6d3a545c-07b1-4d65-8fa9-2574dca3f8d9,Holcim Pur 4 R Bagged plant Höver,Pumice gravel,0.657
5d1322c7-5940-4db5-afea-08dadef1256a,8bdc6332-4d94-44c1-9975-a236ff7a3349,Holcim Pur 4 R Bagged plant Höver,Vegetation substrate,0.616
7657c075-be14-4918-bc84-08dadee13068,b612f2cd-021b-4ecd-9e0e-6f8f00180527,Holcim Ferro 5 R Bulk plant Beckum,"Cement (CEM III 52,5)",0.615
7657c075-be14-4918-bc84-08dadee13068,481003fc-00ca-42c3-8a93-d205a0793e0c,Holcim Ferro 5 R Bulk plant Beckum,"Cement (CEM III 52,5)",0.615
7657c075-be14-4918-bc84-08dadee13068,e0673d46-3be4-43b5-af2b-eca25573b68a,Holcim Ferro 5 R Bulk plant Beckum,"Lime (CaO, Finelime)",0.613
e403adf5-fd0a-475f-afb8-08dadef1256a,d69a69ca-9323-4a28-81f7-ed8b457080c6,Holcim Duo 3 N-LH/NA Bulk plant Dortmund,Perlites 0-3,0.637
e403adf5-fd0a-475f-afb8-08dadef1256a,e9cee0e5-e898-45dc-8431-a3ce91acb787,Holcim Duo 3 N-LH/NA Bulk plant Dortmund,Perlites 0-3,0.637
e403adf5-fd0a-475f-afb8-08dadef1256a,e0673d46-3be4-43b5-af2b-eca25573b68a,Holcim Duo 3 N-LH/NA Bulk plant Dortmund,"Lime (CaO, Finelime)",0.613
5c260d91-17a7-4647-afc4-08dadef1256a,8bdc6332-4d94-44c1-9975-a236ff7a3349,Holcim ECOPlanet A3 Bulk plant Dortmund,Vegetation substrate,0.639
5c260d91-17a7-4647-afc4-08dadef1256a,4673fe2d-2d7b-40f6-906b-269fd056236e,Holcim ECOPlanet A3 Bulk plant Dortmund,Vegetation substrate,0.639
5c260d91-17a7-4647-afc4-08dadef1256a,69a2614b-ef34-4c3c-9221-963676658172,Holcim ECOPlanet A3 Bulk plant Dortmund,Gypsum (CaSO4 beta hemihydrate),0.614
f7741ab2-bf77-4268-afc6-08dadef1256a,8bdc6332-4d94-44c1-9975-a236ff7a3349,Holcim ECOPlanet A3 LH/NA Bulk plant Dortmund,Vegetation substrate,0.649
f7741ab2-bf77-4268-afc6-08dadef1256a,4673fe2d-2d7b-40f6-906b-269fd056236e,Holcim ECOPlanet A3 LH/NA Bulk plant Dortmund,Vegetation substrate,0.649
f7741ab2-bf77-4268-afc6-08dadef1256a,8f4e4fdb-fa6c-46b3-8680-57120c4bee5e,Holcim ECOPlanet A3 LH/NA Bulk plant Dortmund,"Cement (CEM III 42,5)",0.618
e1898c68-bc2e-4525-afc2-08dadef1256a,d69a69ca-9323-4a28-81f7-ed8b457080c6,Holcim Duo 5 N-SR/NA Bulk plant Dortmund,Perlites 0-3,0.635
e1898c68-bc2e-4525-afc2-08dadef1256a,e9cee0e5-e898-45dc-8431-a3ce91acb787,Holcim Duo 5 N-SR/NA Bulk plant Dortmund,Perlites 0-3,0.635
e1898c68-bc2e-4525-afc2-08dadef1256a,e0673d46-3be4-43b5-af2b-eca25573b68a,Holcim Duo 5 N-SR/NA Bulk plant Dortmund,"Lime (CaO, Finelime)",0.615
7930a6c1-3c91-465b-afe4-08dadef1256a,18563fde-e042-4c4f-9a28-01de646ea9ef,Holcim Pur 4 N Bulk plant Höver,Pumice gravel,0.644
7930a6c1-3c91-465b-afe4-08dadef1256a,6d3a545c-07b1-4d65-8fa9-2574dca3f8d9,Holcim Pur 4 N Bulk plant Höver,Pumice gravel,0.644
7930a6c1-3c91-465b-afe4-08dadef1256a,8bdc6332-4d94-44c1-9975-a236ff7a3349,Holcim Pur 4 N Bulk plant Höver,Vegetation substrate,0.625
fa44c10f-ad26-4213-b00a-08dadef1256a,69a2614b-ef34-4c3c-9221-963676658172,Holcim Ferro 4 R Bulk plant Lägerdorf,Gypsum (CaSO4 beta hemihydrate),0.663
fa44c10f-ad26-4213-b00a-08dadef1256a,6d6d0d3f-79a3-461b-8a8c-fa4a78875da0,Holcim Ferro 4 R Bulk plant Lägerdorf,Gypsum (CaSO4 beta hemihydrate),0.663
fa44c10f-ad26-4213-b00a-08dadef1256a,96045987-0862-4f29-b4ec-798c2e14f23a,Holcim Ferro 4 R Bulk plant Lägerdorf,Anhydrite (CaSO4),0.652
54529c9f-fe32-4273-b028-08dadef1256a,69a2614b-ef34-4c3c-9221-963676658172,Holcim Trass Bulk plant Lägerdorf,Gypsum (CaSO4 beta hemihydrate),0.66
54529c9f-fe32-4273-b028-08dadef1256a,6d6d0d3f-79a3-461b-8a8c-fa4a78875da0,Holcim Trass Bulk plant Lägerdorf,Gypsum (CaSO4 beta hemihydrate),0.66
54529c9f-fe32-4273-b028-08dadef1256a,e6c2de31-b1a6-4c5d-ba5e-df252391321b,Holcim Trass Bulk plant Lägerdorf,Gypsum (CaSO4 alpha semihydrate),0.62
862a914d-db88-4037-b02c-08dadef1256a,a60489dc-32f2-4ff6-83d2-eb8f4f630ebd,Holcim Ferro 4 N Bulk plant Rostock,Clay powder,0.639
862a914d-db88-4037-b02c-08dadef1256a,514b2993-2942-44b1-a4a5-a1b209f14d2a,Holcim Ferro 4 N Bulk plant Rostock,Clay powder,0.639
862a914d-db88-4037-b02c-08dadef1256a,96045987-0862-4f29-b4ec-798c2e14f23a,Holcim Ferro 4 N Bulk plant Rostock,Anhydrite (CaSO4),0.638
35a4169b-795d-4b86-afe2-08dadef1256a,88435dab-218f-43a8-99c1-6d03df124f68,Holcim Fluvio 5 R Bulk plant Höver,Slag-tap granulate,0.591
35a4169b-795d-4b86-afe2-08dadef1256a,05655326-c0c0-4225-8ca4-987f112fc2ce,Holcim Fluvio 5 R Bulk plant Höver,Slag-tap granulate,0.591
35a4169b-795d-4b86-afe2-08dadef1256a,8bdc6332-4d94-44c1-9975-a236ff7a3349,Holcim Fluvio 5 R Bulk plant Höver,Vegetation substrate,0.584
242e9206-4119-4f9c-afc0-08dadef1256a,d69a69ca-9323-4a28-81f7-ed8b457080c6,Holcim Duo 5 N Bulk plant Dortmund,Perlites 0-3,0.609
242e9206-4119-4f9c-afc0-08dadef1256a,e0673d46-3be4-43b5-af2b-eca25573b68a,Holcim Duo 5 N Bulk plant Dortmund,"Lime (CaO, Finelime)",0.609
242e9206-4119-4f9c-afc0-08dadef1256a,e9cee0e5-e898-45dc-8431-a3ce91acb787,Holcim Duo 5 N Bulk plant Dortmund,Perlites 0-3,0.609
85b00b59-cc00-4de9-b022-08dadef1256a,69a2614b-ef34-4c3c-9221-963676658172,Holcim Sulfo 5 N Bulk plant Lägerdorf,Gypsum (CaSO4 beta hemihydrate),0.669
85b00b59-cc00-4de9-b022-08dadef1256a,6d6d0d3f-79a3-461b-8a8c-fa4a78875da0,Holcim Sulfo 5 N Bulk plant Lägerdorf,Gypsum (CaSO4 beta hemihydrate),0.669
85b00b59-cc00-4de9-b022-08dadef1256a,e6c2de31-b1a6-4c5d-ba5e-df252391321b,Holcim Sulfo 5 N Bulk plant Lägerdorf,Gypsum (CaSO4 alpha semihydrate),0.632
457d9854-33d0-41ad-b002-08dadef1256a,69a2614b-ef34-4c3c-9221-963676658172,Holcim ECOPlanet A3 LH/SR/NA Bulk plant Lägerdorf,Gypsum (CaSO4 beta hemihydrate),0.639
457d9854-33d0-41ad-b002-08dadef1256a,6d6d0d3f-79a3-461b-8a8c-fa4a78875da0,Holcim ECOPlanet A3 LH/SR/NA Bulk plant Lägerdorf,Gypsum (CaSO4 beta hemihydrate),0.639
457d9854-33d0-41ad-b002-08dadef1256a,8bdc6332-4d94-44c1-9975-a236ff7a3349,Holcim ECOPlanet A3 LH/SR/NA Bulk plant Lägerdorf,Vegetation substrate,0.628
10ad6393-0011-4219-b034-08dadef1256a,69a2614b-ef34-4c3c-9221-963676658172,Holcim Duo 4 N Bulk plant Schwelgern,Gypsum (CaSO4 beta hemihydrate),0.649
10ad6393-0011-4219-b034-08dadef1256a,6d6d0d3f-79a3-461b-8a8c-fa4a78875da0,Holcim Duo 4 N Bulk plant Schwelgern,Gypsum (CaSO4 beta hemihydrate),0.649
10ad6393-0011-4219-b034-08dadef1256a,e6c2de31-b1a6-4c5d-ba5e-df252391321b,Holcim Duo 4 N Bulk plant Schwelgern,Gypsum (CaSO4 alpha semihydrate),0.633
d7b85dd7-79c5-4781-aff0-08dadef1256a,69a2614b-ef34-4c3c-9221-963676658172,Holcim Duo 3 N  Bulk plant Lägerdorf,Gypsum (CaSO4 beta hemihydrate),0.65
d7b85dd7-79c5-4781-aff0-08dadef1256a,6d6d0d3f-79a3-461b-8a8c-fa4a78875da0,Holcim Duo 3 N  Bulk plant Lägerdorf,Gypsum (CaSO4 beta hemihydrate),0.65
d7b85dd7-79c5-4781-aff0-08dadef1256a,e6c2de31-b1a6-4c5d-ba5e-df252391321b,Holcim Duo 3 N  Bulk plant Lägerdorf,Gypsum (CaSO4 alpha semihydrate),0.617
329c6c4a-c258-48cb-b020-08dadef1256a,69a2614b-ef34-4c3c-9221-963676658172,Holcim Pur 5 R-NA Bulk plant Lägerdorf,Gypsum (CaSO4 beta hemihydrate),0.651
329c6c4a-c258-48cb-b020-08dadef1256a,6d6d0d3f-79a3-461b-8a8c-fa4a78875da0,Holcim Pur 5 R-NA Bulk plant Lägerdorf,Gypsum (CaSO4 beta hemihydrate),0.651
329c6c4a-c258-48cb-b020-08dadef1256a,e0673d46-3be4-43b5-af2b-eca25573b68a,Holcim Pur 5 R-NA Bulk plant Lägerdorf,"Lime (CaO, Finelime)",0.628
3964e0e7-80ca-4cd2-b01a-08dadef1256a,69a2614b-ef34-4c3c-9221-963676658172,Holcim Pur 5 N Bulk plant Lägerdorf,Gypsum (CaSO4 beta hemihydrate),0.648
3964e0e7-80ca-4cd2-b01a-08dadef1256a,6d6d0d3f-79a3-461b-8a8c-fa4a78875da0,Holcim Pur 5 N Bulk plant Lägerdorf,Gypsum (CaSO4 beta hemihydrate),0.648
3964e0e7-80ca-4cd2-b01a-08dadef1256a,18563fde-e042-4c4f-9a28-01de646ea9ef,Holcim Pur 5 N Bulk plant Lägerdorf,Pumice gravel,0.629
